datetime,tweet_type,tweet_text,og_author_id,og_author_name,og_author_desc,og_author_username,tweet_author_id,tweet_author_name,tweet_author_desc,tweet_author_username,date,rounded_datetime,time
2022-10-16 04:38:46,,"SHOUT to My Boi @FrostyDeGoat  he a Legand Congrats on a 1,000Twitch Subs man you deserve it with how hard you work at your job and still Managing to have a banger stream with a W Community man ur amazing Stay Blessed Plz never Change King💜👑 Congrats Again Love ya Broski💪💜",794386761547939840,FrostyTvz,24| Competitive player| |Frosty| Affiliated Streamer! #FrostyFam|,FrostyDeGoat,751147168543543296,#Rhino IE,"PROUD MEMBER OF : 
COD COMP: MAIN AR/SMG OBJ
TWITCH: X_Rhinoo_X
YOUTUBE: Rhino(Aerify Gaming)
iG: Rhinoo
Age: 22
Rhino",xRhinoox,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,retweeted,RT @tomonbebe6: Yunhyeong - LOL he’s literally the perfect human. He knows how to balance himself so well with work and life. He takes the…,866397160035823616,Rie ~,,tomonbebe6,1363413699965247488,Bree,Just me,Bree09315097,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1172088944940310528,Can⁷`⁹ | Jimtober🐥| Twicetober 💗,#방탄소년단 + #트와이스 | fan account 🍭💜 | apobangponeamillion💜💗,MySerendipty_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1276788857740996610,rin⁷(semi ia),"OT⁷||To lose your path,Is the way to find that path #BTS||Fan Account||Human♡︎mostly RT♥︎",DarkandWild7_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:47,replied_to,@WolfOfWalletSt Thanks for your kind words my friend ✨️,1564003978874077186,wolfofwalletst.eth 🐺,Wandering around the Wild Wild West of web3 | Writing a thread everyday 8/90 | $1k to $10k crypto investing challenge (-$27),WolfOfWalletSt,1468443406250950656,Cj Z 🎯,"Sharing ideas on Web3, NFT & Creator Mindset  🧵  |  Mission to 50k friends 🫂  |  Building AI products at backstage 🌐  |",cj_zZZz,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,,Check out our research work entitled” Direct-Grown Helical-Shaped Tungsten-Oxide-Based Devices with Reconfigurable Selectivity for Memory Applications.” It is now released on  https://t.co/p2NRXACpj6 #mdpijlpea via @MDPIOpenAccess #NAU #semicondcutor #NorthernArizonaUniversity,251800979,MDPI,"A pioneer in scholarly, open access publishing, MDPI has supported academic communities since 1996.",MDPIOpenAccess,1226415124027625473,Ying-Chen Chen,"Assistant professor @NAU, research focus on semiconductor, memory and electronics",YingChenChen4,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,@Jenene Thanks @Jenene - I know you have done a lot in the LC space in NZ and I really appreciate it. I wish I wasn’t in this position but it’s just the way it is.,15053649,Jenene Crossan,"The seas are wild all around me, but I am the beach, not the waves. Standing peaceful in chaos. Holding the courage to keep pursuing my true self. Ngāi Tahu",Jenene,1506693203159703552,Daniel Paul,I used to be a regular guy. Then I got #LongCovid. Now each day is a struggle to survive. #FBLC,GayKiwiDan,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,replied_to,"@Da1LoNelyStOneR Likewise. Great minds do think alike huh. :) Thank you! You do the same. IM OFF FOR NEXT 3 DAYS! Yah! 
(Honestly, Ill be over it by tomorrow, though and by day two I'll be ready go back to work shhhh! Don't tell anybody I work with though) https://t.co/G9F6bMZehM",934512128706465792,LiL' Miss No Name 🦋,Healing yourself can be offensive to people who benefited from your brokenness. 💫💗,Da1LoNelyStOneR,2153898474,I'll be ur Sunshine,"Patience is a virtue. The moon & sun learned long ago that, if each patiently waited its turn, they both have a chance to shine! For the 1st time I know what it",IllSunshine,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:46,replied_to,"labor-union activities to James Jesus Angleton, the CIA's counterintelligence chief, in order to undermine Communist influence in the international union movement and provide intelligence to the US government. He remained there until 1963 when he became director of the AFL–CIO's",465193714,DCPetterson,"Newly retired. Still a novelist, software consultant, guitar, keyboards, esoteric religion, and weird stuff. Author of Lupa Bella and A Melancholy Humour.
I/me.",dcpetterson,1179464402791219206,David Cranmer Underdown,,DavidCranmerUn1,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,retweeted,RT @dcpetterson: The difference between group #1 and group #2 is that none of the ones in group #2 broke any laws. I guess you don't unders…,465193714,DCPetterson,"Newly retired. Still a novelist, software consultant, guitar, keyboards, esoteric religion, and weird stuff. Author of Lupa Bella and A Melancholy Humour.
I/me.",dcpetterson,741052320989880320,THEE dr. emigre80🌻🌻🌻🌻🌻,"history, politics, prog rock. goodbye Kentucky, hello Colorado!

everyone has a story. here's mine: https://t.co/5LReAMfUvK…",emigre80,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,replied_to,@Maggarooo we miss you so @Maggarooo https://t.co/h1vrmLDZlh,1021204587154268161,🐾Maggie🐾🌈😇,"I’m a sweet, goofy lab mix. I love belly rubs, car rides, and pretty flowers. My best friend is a big squeaky chicken. Also, sometimes my lip gets stuck.",Maggarooo,800349914,Kim A Flick MIM,Entrepreneur Advocate |  Social Enterprise Devotee | Volunteer | Animal Rescuer | Support the Dismantling of Systemic Racism | Carpe Diem for Greater Good,mimkimpdx,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,replied_to,"@AmxAmxahmed1 You have amazing work.
Feature it on @globalnft02",1488033991869734920,NFT VISION,"On a mission to empower the digital creators 🤝.
Selling out NFT projects 💸.
Supporting NFT artists @wildsportsbets
DM for inquiries and paid promotions 📩.",Globalnft02,1574368199139004416,Elijah,,Elijah95743018,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,quoted,What!??! The company that has been shit on constantly by staff that’s left it has a toxic work environment? I’m absolutely shocked. https://t.co/RwRziUJCLh,799702068,Kdin Jenzen,Twitch's Winter Werewolf #ENVTuber | Icon by @HeiressZiodyne | #VoiceActor #RWBYIQ #GenshinImpact | Rep: @CESDTalent | 🏳️‍⚧️ She/They | 📧 JenzenKdin@gmail.com,KdinJenzen,1581497832283971584,FuckRoosterTeeth,,FuckRTandAH,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:44,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1301248765311950848,Terss⁷,BTS💜,losb7j,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:44,replied_to,"@Bravo_irl Would get off work, go to mcds, get a 40 piece two large fry. Eat 20 and both fries, then refrigerate the leftover 20 to eat for breakfast",1020017158829629446,OUFZ | Bravo @ the Studio,Atlanta film director | 20 | 🇨🇷 pura vida 🇧🇴 | priv @bravoatnight,Bravo_irl,3392283856,Mason,"co-creator of @whirlpoolcomics |
old/personal acc: @MildlyPersonal | inquiries: mildlymildyt@gmail.com",MildlyMildtv,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:44,retweeted,RT @AngelPhatass: Naked at work 🫣 https://t.co/IoH2aXD5Ch,1097171421544046594,Ru⛅️ ♡,18+ only ♡ 26 ♡ latina milf ♡ ur virtual girlfriend ♡ subscribe to chat w me ♡ no snap ♡ partnered/solo dröpböxes & solo önlyfanz only,AngelPhatass,1129246811074506752,YHNLurrono,I love nudity 😍😍,damnshefineasl,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:44,replied_to,"@MagicEden You should think about how to don't list scam, don't deploy funcionalities about royalties..  waste your develop team time making utilities things! Your role in this market is just list NFT and get money for each sell, don't lost your focus, or will die for other mktplace.",1433121559057559555,Magic Eden 🪄,"The hottest cross chain NFT platform on SOL / ETH 
Bae: @coralcubenft  Son: @TheMagicDAO",MagicEden,201240417,mddcrypto,,bdias1990,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:45,retweeted,RT @PO_GrassRootM: BREAKING: Two INEC staff are held in police custody for doing their work in IMO State as we speak. INEC staff are under…,1344387565777014786,Peter Obi Grassroots Mobilization.,This The Official Page For H.E @PeterObi Grassroots Mobilization 2023 Movement We Operate At The Grassroots Levels As Well As Online And Offline.,PO_GrassRootM,1554911859823738880,Testimony ihechiluru,"*God*
*Family*
*Industrial Chemist*
*Relationship*
*Chelsea fan*",TIhechiluru,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,retweeted,"RT @UKandEU: 📈 ""The public is now much more likely to associate migration with economic health than decline: 53% believe that migrants’ ski…",2999447739,UK in a Changing Europe,An award-winning academic thinktank. We are the authoritative source for independent research on UK-EU relations. RTs not endorsements.,UKandEU,63551269,Robot Archie🇪🇺💙,If you think you understand something then you're probably not standing far enough away from it.,RobotArchie,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,retweeted,"RT @AbhishBanerj: A ""journalist"" from India is currently being trained as a lobbyist in USA on some kind of crony fellowship

To understand…",797673785268715521,Abhishek,"Author, columnist. Views personal, Columns @Opindia_com  @CNNNews18 @firstpost",AbhishBanerj,1378328622763667465,o_hell_o,,9K0P7ufRM4kZJgF,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,1572027369187344387,Lolje,,Lolje12Lolje,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,quoted,So true the critical importance of workplaces responding to #dv Human services workforce have high numbers of workers with lived experience @safer_families @Kate_Jenkins_ @Kate_FitzGibbon https://t.co/3EatyyHE3n,133088682,Safe and Equal,Safe and Equal (formerly DV Vic and DVRCV) is the peak body for specialist family violence services in Victoria.,safe_and_equal,981860922,Cathy Humphreys,"#domesticviolence #childabuse #vaw #dfv
@unimelb.edu.au @unimelbMDHS",ProfCHumphreys,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,retweeted,RT @MimiVixx: Thanks so much for stopping by tonight me stream! Passed on the love to IronHide154. I cannot express my appreciation for you…,921490407304974336,Mimi_Vixx,"Heyo, everyone. I’m an aspiring artist, gamer, and variety streamer. Nice to meet you!",MimiVixx,1321337662381395968,Lil Tacos,Small streamer on Twitch 🌮 main game is APEX,ItsLilTacos,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,quoted,What a toxic and vile thread. Successful marriages require hard work &amp; sacrifice ... things people like Joanna clearly aren't/weren't willing to do https://t.co/H2hrO12HAW,312102273,joanna schroeder,"Writer, editor, media critic focused on gender & parenting. Mom of three. Famously unfunny. Bylines: NYT, Vox, etc., coauthor of WSC toolkit in pinned tweet.",iproposethis,1519556943907463170,Anti-Squish 🇺🇸,Beep/bop/boop | Rom 5:8 | Conservative 1A/2A Patriot | Hubby & father | DWphile + LOTR HP + ☕️ 🍺 🥃  | Don't underestimate Joe's ability to f*** things up,slashapu81,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,retweeted,"RT @dailytre4sure: Mashiho and yedam trained the longest, they work hard for years to achieve their dreams. It's not like they went on hiat…",1058712586793807872,ysa 🤙🏻 | STREAM HELLO! ✨,this account is dedicated for my solace and everything. 🫶 @treasuremembers YG STAN | 🆔,dailytre4sure,1337076278160097281,trish 🇵🇭,multi | stan & personal,treasurestrsr,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,retweeted,"RT @williambowerman: Happy @BLACKPINK day. 
Had the great pleasure of composing and producing the intro music, all act interludes, solo int…",1273850774380883975,BLACKPINKOFFICIAL,BLΛƆKPIИK,BLACKPINK,1527696690748194817,jeroo,,byreneth,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,@TrustInSteven @LakeShowYo do you not understand how cycles work ? Tyson fury exhibits clear signs of PED use little kiddy sorry for ruining your dreams of the gypsy king… He popped for nandrolone multiple times in his past he lost his credibility and had to leave boxing cause of it…,3177285932,LakeShowYo,"Featured on ESPN, TNT, Bleacher Report, and more. Merch 👇",LakeShowYo,1886715914,DxNolimit3.0,,DxNolimit30,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:43,retweeted,"RT @jk_rowling: I'll never know anyone remotely like Robbie again. He was an incredible talent, a complete one off, and I was beyond fortun…",62513246,J.K. Rowling,Writer sometimes known as Robert Galbraith,jk_rowling,1305749750025658369,Huiyi,,Hyi_01,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,"@pxsimonz @TomPark1n Typical Collie, so grumpy when they're left alone all day. Needs some work to do or maybe a walk? https://t.co/de3njZHIDe",1964734532,Tom Parkin,Columnist and commentator with a bluntly social democratic point of view,TomPark1n,1271180314140749824,Marshall Tindall,"Hi! I’m probably off somewhere learning a new instrument or playing video games. ATA member/teacher, but my opinions and statements are my own. He/him.",marshtindall,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,@nrnmarie No worriessssssss babuuuuu! I hope school will burn- i mean ease up for youuu soonnnn💙💙💙 hope you get enough rest and stay hydrated marieeeeee,1252778435455246336,Marie 🍊,local moldy orange | artist | 20+ | Hive 🏵️ | married to @maximuz00 🍎🍊 | 2434 EN【🖋️ ✧ 🕊️🎐 ✧ 🔮🌌】| business ✉️: nrnmarie0@gmail.com,nrnmarie,1513040073142378503,TsukiSuna 🖋️,"I'm 25
This acc will have random stuff but mostly me simping over a certain blue  novelist Ike Gooseland, hjonk.
i might repost 18+ stuff.",TsukiSuna21,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,"@KathleenGanley You can't unite if you keep putting people in different categories............. Real people know what's right and wrong and don't need to be told by politicians. Leadership, action and results will give us the answers. Don't wast time stating the obvious. DO SOMETHING! #work",3255042949,Kathleen Ganley,MLA for Calgary-Mountain View on @RachelNotley’s Team - Energy critic,KathleenGanley,2998837716,Senseless Live,Live deep house / electronic act  focusing on underground dance music with Live elements! http://t.co/gvTlKwt67K https://t.co/FUHgrKVhRV,SenselessLive,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:41,retweeted,"RT @Parvati46292737: Calm Your Mind with 
#AsharamjiBapuQuotes these quotes work as 
Daily Dose in our life
Thoughts of Sant Shri Asharamji…",1554679763888771072,Parvati,Teacher,Parvati46292737,1550365514278457344,Guru kripa,sadev sam aur prashan rahana ishwar ki sarvopari bhakti hai,JyotiKanha2101,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,@aesify it’s not that good the warp on the hand bugs me a lot but twixtor and hands never work well tgt for me 💀😭 IDK i don’t think i do anything special… i change image prep to contrast and warping to inverse + smart blend..? other than that it’s pretty standard i feel…,1422606042052145155,☆,,aesify,1449203943687348229,🌫,karina over everything | edits in moments,vonsre,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:41,replied_to,"@AtelierRann People are going with the mentality of someone do a bad thing then we should hurt everyone that works on that.

Platinum should be more respectful to her for sure, but she is actively damaging (potentially) the work of many people that had nothing to do with that decision.",920336946441981953,Atelier Rann~ #Bayonetta3,"Mostly this account is to post my own gaming screenshots.
I like what I like.
#Jrpgs
🇬🇧🇪🇺🇪🇸🏳️‍🌈",AtelierRann,67779955,Oscar Granda,Hola,soragranda,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:42,replied_to,"@LuffySoldier888 @Zane_NFTs_Web3 You have amazing work.
Feature it on @globalnft02",1488033991869734920,NFT VISION,"On a mission to empower the digital creators 🤝.
Selling out NFT projects 💸.
Supporting NFT artists @wildsportsbets
DM for inquiries and paid promotions 📩.",Globalnft02,1574368199139004416,Elijah,,Elijah95743018,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:41,retweeted,"RT @HusseinMohamedg: Mr President @WilliamsRuto, I’m grateful &amp; humbled by the honour you have bestowed upon me to serve as StateHouse Spok…",333935142,"William Samoei Ruto, PhD",President of The Republic of Kenya.,WilliamsRuto,1728312060,Nick Kamencu,"Child of God,
Eng at Abbey Construction co. ltd,
Direction is more important than Speed, ✌ Proudly 🇰🇪🇰🇪🇰🇪 @Liverpool. William Ruto Diehard.",nick_kamencu,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,quoted,"Her long curly strawberry blonde hair bounced as she walked along with him. A hand coming up to their hair and scratching her scalp then their opposite arm.

 “ you really think it’ll work for a big dog like me? Am I required to be bathed by you?” https://t.co/KbMejZwXZ3",1299533449598914563,‍ ‍ ­𝐁𝐎𝐖𝐈𝐄.,⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀,plutopolis,1550915141839069188,XANDER,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,PIPEZIS,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,retweeted,"RT @AFinnstark: Hi #PortfolioDay, i'm Anato and i paint fantasy stuff, i work for Magic The Gathering and many other clients ! https://t.co…",1084729783337041920,Anato Finnstark 𒉭 Official,Illustrator ( mtg artist ),AFinnstark,1025614261580648448,Dan,INFP-T guy who RTs too much. I love heavy metal & videogames. Sometimes I write. 18+ Only. Pfp is my OC Mesa drawn by @Sonicopi_. Banner by @JoeLongBalls.,HEARTISBLAZING,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:38,retweeted,"RT @Nibellion: Ex-Bayonetta voice Hellena Taylor says she was offered $4000 for her work in Bayonetta 3, leading to her dropping out of the…",591672691,Nibel,Tweeting about videogames and more,Nibellion,1367135897691512841,NEWX7,,NEWX71,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,replied_to,"@Etobicoreps @awudrick Lies. Emergency services could get through. Protestor liason Tom Marazzo, worked closely with police to ensure that there was a lone open at all times. &amp; you would know about 911, because I guess you work for them right? Uber eats was working just fine as receipts prove this.",16434993,Aaron Wudrick 🇨🇦,"Director, Domestic Policy Program @MLInstitute",awudrick,1485487618657636355,Joanne Soullie,retired teacher,bytheappletree,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,replied_to,"Two questions motivated us: (1) how come structures of full-length apo-sigma70 are not available (to the best of our knowledge), despite the myriad of RNAP-bound sigma-70 structures in the PDB? (2) what in apo-sigma70's structure inhibits its high affinity DNA binding?",1355224137690734597,Taylor Swift Updates 🕰,Fan account dedicated to Honorary Doctorate Degree recipient Taylor Swift. Here to provide fans with updates on the 11x Grammy award-winning singer-songwriter,swifferupdates,706744421224546305,EitanLernerLab,"Researcher, Surfer

Fascinated by the structural dynamics of biomacromolecules and its potential importance in biological function

Opinions are my own",eitan_lerner,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:41,retweeted,"RT @swifferupdates: Swifties! Reply below with your #AMAs Artist of the Year votes - the results are very close so far, let’s work to exten…",1355224137690734597,Taylor Swift Updates 🕰,Fan account dedicated to Honorary Doctorate Degree recipient Taylor Swift. Here to provide fans with updates on the 11x Grammy award-winning singer-songwriter,swifferupdates,1560172258269638657,Trương Quang Triều,"you drew stars around my scars, but now I'm bleeding.",qngtrr,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,replied_to,@Ms_MMMJ At 7pm I've changed from my work pjs into my evening pjs and comfortable on the couch with dinner. https://t.co/xOk1Ejj6Vu,558773626,⚖️ 💛🐝THEE Most Passionate Twist🇱🇨🇺🇸,"June 24, 2022 Never forget ww. 
 🗳️  
No tolerance for your bullshit.
Voting blue in a red state.
If my tweets make you mad, that's a you problem Puddin'.",Ms_MMMJ,1405638010331275265,Little Italy Fotografia📷,"#BidenHarris, Clemson🧡🤍 Biochemist,Travel,Food,Photography📷, #blacklivesmatter #VoteBlue
#ElectionsMatter
https://t.co/U3e57aeFVd",LittleItalyPics,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:41,retweeted,"RT @kuriathan: Full character model of Seuraka's Varjulus. Always a pleasure to work on MonHun content, kind of a comfort zone at this poin…",1122153300940480513,Kuriathan,"Aspiring 3D artist | General anthro character art, some size trash | Won't post NSFW, but might fave some. | Pfp by: @astrobelisk | (Comms currently closed)",kuriathan,192344801,"I just like your paws, ok?","Tabletop Host, Manager, Bird. Shamelessly thirsty yet civil, Intolerant of Intolerance. 🔞",Tinytig,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,replied_to,@emssniperjay Man you know who I’m waiting to see!!,1319508226350714881,jay 🎸💕,long live keal 💔.. corinthians 5:7🙏🏿 #ksqaud4L 🎯 2 chronicles 7:14 ⭐,emssniperjay,1207145863593832449,RC3🏄🏾‍♂️,Defense back at kean University IG:iamroycrawford,iamroycrawford6,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:40,retweeted,"RT @williambowerman: Happy @BLACKPINK day. 
Had the great pleasure of composing and producing the intro music, all act interludes, solo int…",1273850774380883975,BLACKPINKOFFICIAL,BLΛƆKPIИK,BLACKPINK,924543889393848320,KwonYan,"-gamer, a lover, and a kpoper-
A very proud YG ARTISTS stan! 🤙🤙🤙",KwonYanie,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,,"HEY! Why aren't you working? We both know you're behind on 27 exams! What's holding you back? Stress, huh? Try taking a walk or  taking deep breaths. If that doesn't work click here for some more tips: https://t.co/cba1ENUNs5 https://t.co/e4q2G6TFrN",,,,,1448090344789250055,Semi-Sympathetic College Motivation Bot,Hi! I'm a semi-sympathetic bot created to motivate college students to catch up on their workload.,BotSemiSympath,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,retweeted,RT @jrjresq: im going to work in 15 minutes can yall take care of him and make sure his clothes stay on https://t.co/EXZopi1Iua,1295048768958734350,joonya,"28 

bad art do not look

pfp by @slowmilanesa
banner by @grapeschitz",jrjresq,1460274518749233153,Clykos,Hi I'm Clykos or You Can Call Me Cly | He/Him | Bi | 18 | Multifandom | SFW but Might Retweet suggestive stuff,Clykos_,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,retweeted,RT @JerronK_: This what happened to my manz at work today. Yo please listen to this 😭😭😭😭😭😭😭😭😭😭😭 no bro https://t.co/24WrCe9fFc,772184387530227712,JK,4DB💰🖤|,JerronK_,2954567587,scam newton 💳,im just here to lie & laugh,Indigoiiism,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:37,retweeted,"RT @PbsKidsArchives: Here are sneak peaks for TWO NEW PBS Kids shows, Work It Out Wombats and Mashpolis (or maybe it's going to be known as…",1541586272262803457,PBS Kids Archives,"A project finding every PBS Kids content and schedule. Not associated with PBS Kids nor PBS.
DISCORD SERVER: https://t.co/Rg9C7OGn2Q",PbsKidsArchives,881705616598646784,WM Gi industries production,I like trains and trash trucks🚂🚆🛤️🚛,Sheldon22774120,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,replied_to,"@offroadranger6 @ajtourville If you can drive 5 hours straight, and save+x the cost of entire rig on fuel ... What if you bought 2-3 rigs, and station them 300-400 miles apart, and just swap trailers every 5 hours ... Might still work out ahead 🤣",874776246592430080,ALEX,Physics engineer here for the progress of disruptive innovations and ventures.,ajtourville,28315901,🧊 Brant Wedel,,bitbased,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,replied_to,@ChipsNBeanDip Whhaaa Hugh thank you so much againn!!! cant wait to work on Hugh's other emotes &gt;.&lt;,1547623747426742272,totallynothugh | ENVtuber,ENVTuber | He/Him | Twitch Affiliate,ChipsNBeanDip,1378470068070215684,ミモ MIKUMONAA | commission open,"Mambabarang na Manika (Witch Doll) VTuber | 🇵🇭 | 

💍@kuharaa_
☆ Commss (Open) Info https://t.co/92TskKH31a
☆ Art Tag : #MikumonART
ママ: @/NanasPena",mikumonaa,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,,#humblethoughts my friends and I are the most humble ppl ever! We love to dress and drink well! We work 9 days a week! #workhardplayhard oh yeah today is #sweetestday for Ohio &amp;  Michigan! No Bud Light for us!,,,,,1229148411355713536,GALAGirl,"not left not right common sense independent,against all vaccines Always dress your best bc you dont know when u will run into your enemy #bitcoin #GALA #XLM",Sourine3,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,retweeted,"RT @HusseinMohamedg: Mr President @WilliamsRuto, I’m grateful &amp; humbled by the honour you have bestowed upon me to serve as StateHouse Spok…",333935142,"William Samoei Ruto, PhD",President of The Republic of Kenya.,WilliamsRuto,1105089913643548673,purity🌬,"🇰🇪kenyan
Entrepreneur. make your kitchen  orders with me. doorstep deliveries",itspurity12,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,retweeted,"RT @01Btsxarmy1: BTS only have ARMY,if not us then who will vote? 😢 Teamwork makes the dream work right? We still have time to take the lea…",1238783007881752576,ARMY VOTING TEAM⁷,AVT | Fanbase affiliated to BTSxARMY VOTING TEAM (@01btsxarmy) | Fan Account | @BTS_twt | turn on 🔔 for reminders,01Btsxarmy1,3477320354,Elsamd23,"Housewife, phlebotomist, doctor of medicine, baby BTS army, Jimin(bias)",ApostolElsa,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,replied_to,@StockLizardKing I've just sent you my work which I've done for NFT projects.,1254968862120062983,lizard,building the future on @solana | founder {redacted✣} | core team @TheDegenU,StockLizardKing,2289709814,John 🤙🏿,"Graphics Designer/Animator/Web Developer/Trader/Gamer
Discord:Designerboyjohn#8898
Comms Open!!

Works at @Asolutionsofcl",Designerboyjohn,2022-10-16,2022-10-16 04:30:00,04:38:31
2022-10-16 04:38:39,replied_to,"@Unclecornpop @GmanPoker Clout or fame? I could care less lol, the fact that you have nothing better in life to do than dick ride garret all day on Twitter is depressing 🤡🤡🤣🤣",2249443700,Garrett Adelstein,Joke of a poker player. Run too hot for it to matter.,GmanPoker,1075023895856537600,"PaperB,000,000,000y",poker,paperb00000000y,2022-10-16,2022-10-16 04:30:00,04:38:31
